id,sentiment
"9247_10",0.7974430322647095
"10434_1",0.234954833984375
"1147_10",0.8008224368095398
"5344_7",0.8570137023925781
"8073_10",0.6346499919891357
"7833_3",0.18185767531394958
"8370_1",0.22544148564338684
"9007_8",0.2633283734321594
"6624_7",0.5994449257850647
"6683_3",0.4201965928077698
"12275_7",0.595782995223999
"11927_8",0.47421586513519287
"1560_10",0.7544261813163757
"1325_9",0.42315295338630676
"3548_8",0.21426469087600708
"607_1",0.12117871642112732
"6702_7",0.7398364543914795
"5702_3",0.07484576106071472
"11345_8",0.8255349397659302
"3428_4",0.6825462579727173
"7209_9",0.8789635896682739
"8425_8",0.6955417394638062
"3087_1",0.30429500341415405
"1119_8",0.4525936245918274
"5715_3",0.5384647250175476
"8645_1",0.5257170796394348
"2149_3",0.13408321142196655
"10403_10",0.4598720967769623
"5628_1",0.18421971797943115
"5570_10",0.6252824664115906
"1613_3",0.3785225749015808
"1454_4",0.8579339385032654
"5094_3",0.46113213896751404
"7982_1",0.3439982831478119
"6894_2",0.36500629782676697
"6554_1",0.41936153173446655
"4721_3",0.21131491661071777
"6904_4",0.44982028007507324
"893_8",0.769450843334198
"4605_4",0.6435955166816711
"11516_7",0.5829026699066162
"11718_7",0.7089990973472595
"5956_1",0.1415349543094635
"7455_9",0.6932961344718933
"6396_4",0.5746161937713623
"1223_8",0.41026049852371216
"8556_1",0.6403376460075378
"6108_8",0.7335308790206909
"11690_1",0.0898033082485199
"3778_9",0.2971370220184326
"3627_4",0.6083164215087891
"8256_4",0.5086556077003479
"533_1",0.18138998746871948
"5235_4",0.37792542576789856
"621_2",0.38491588830947876
"5365_1",0.5408381223678589
"8180_3",0.593010663986206
"7396_7",0.1344592273235321
"9776_10",0.8207203149795532
"8175_10",0.8499585390090942
"3128_1",0.3942422866821289
"4606_1",0.6529266238212585
"6158_2",0.2886660695075989
"3281_10",0.8211660385131836
"4723_4",0.15296217799186707
"11994_3",0.4517273008823395
"7701_1",0.11966916918754578
"103_3",0.3107282221317291
"8908_10",0.7304122447967529
"8876_1",0.13626644015312195
"7519_9",0.6537617444992065
"12456_8",0.30850017070770264
"9514_8",0.590363621711731
"8680_8",0.1300642490386963
"12402_10",0.19493639469146729
"362_2",0.5521021485328674
"9825_7",0.5109869241714478
"2913_3",0.5367181301116943
"7164_8",0.7763484716415405
"11177_7",0.5840253829956055
"5707_10",0.8165326118469238
"8103_10",0.6899600028991699
"6289_1",0.17558258771896362
"11754_1",0.26320916414260864
"11640_10",0.6371792554855347
"9933_7",0.5437960028648376
"185_10",0.6847581267356873
"242_10",0.7875393033027649
"9369_8",0.8123183250427246
"7453_10",0.4622960388660431
"7514_7",0.5707030892372131
"10860_2",0.2106836438179016
"8663_8",0.5884619355201721
"9108_1",0.09390842914581299
"7941_1",0.35853374004364014
"10116_1",0.21208471059799194
"9841_4",0.11465445160865784
"4512_9",0.6090624332427979
"4853_2",0.3028474450111389
"2664_4",0.5665522813796997
"9966_10",0.8501254320144653
"5167_2",0.465122789144516
"3894_2",0.1229107677936554
"3929_8",0.5713786482810974
"7165_10",0.5977617502212524
"5451_8",0.7961600422859192
"2947_4",0.4717709422111511
"4611_10",0.746054470539093
"5807_1",0.09920236468315125
"9464_8",0.5372419953346252
"3124_10",0.7265473008155823
"2705_4",0.6046496033668518
"12187_8",0.8700346946716309
"12319_10",0.6166415810585022
"9874_3",0.04070937633514404
"3406_4",0.42097458243370056
"2327_10",0.670650064945221
"605_10",0.6050288677215576
"8080_4",0.35762953758239746
"3074_10",0.8450366258621216
"2499_3",0.5134471654891968
"1013_1",0.4475136399269104
"11535_1",0.22815752029418945
"4118_7",0.6899427175521851
"10492_8",0.3730396628379822
"2129_4",0.4583745002746582
"9814_10",0.5654637813568115
"10671_9",0.6416174173355103
"5980_10",0.8864057064056396
"2755_2",0.48884230852127075
"5461_2",0.5555294752120972
"11979_1",0.38385456800460815
"8810_1",0.1410330832004547
"852_7",0.3954586982727051
"10961_4",0.12151005864143372
"7436_4",0.4417550563812256
"11281_3",0.6155105829238892
"4208_3",0.10900691151618958
"8213_10",0.8112287521362305
"9851_2",0.34790846705436707
"4713_7",0.4995710849761963
"9528_1",0.7554259896278381
"3595_10",0.8042319416999817
"5785_3",0.626439094543457
"10370_3",0.3605993986129761
"1980_3",0.5466055274009705
"8800_4",0.21131440997123718
"4437_3",0.1945035457611084
"28_3",0.4951493740081787
"12171_1",0.24270975589752197
"9359_3",0.398490309715271
"3831_9",0.8323757648468018
"10962_7",0.830333948135376
"1500_9",0.4500492811203003
"11470_10",0.6340752840042114
"11843_3",0.10456034541130066
"11200_4",0.4784989356994629
"1067_1",0.12200438976287842
"3333_1",0.18355849385261536
"4487_4",0.7363298535346985
"6428_1",0.2726507782936096
"575_7",0.220932275056839
"10904_9",0.6091915965080261
"11821_2",0.21677514910697937
"11605_1",0.3353811502456665
"1111_7",0.5523974895477295
"10295_1",0.5661230683326721
"1146_4",0.2044329047203064
"2405_9",0.5562018156051636
"11081_10",0.6689059138298035
"2201_10",0.6947283744812012
"4844_1",0.2051219642162323
"11007_8",0.6985273361206055
"6535_7",0.7931049466133118
"2653_4",0.28362834453582764
"8245_10",0.5944204926490784
"9951_8",0.8264148235321045
"6133_8",0.24693801999092102
"10006_2",0.19351354241371155
"7350_1",0.5002453327178955
"4509_9",0.7462514638900757
"948_1",0.08638641238212585
"3987_1",0.6808675527572632
"2947_10",0.15226921439170837
"6041_3",0.18828406929969788
"2946_1",0.22504281997680664
"11967_4",0.13475823402404785
"1185_10",0.9056357741355896
"10323_2",0.44903382658958435
"11706_2",0.10229739546775818
"3663_1",0.0865854024887085
"5602_10",0.7644304037094116
"4870_10",0.8446881771087646
"1994_1",0.18412405252456665
"10807_7",0.7327764630317688
"6871_3",0.7301986217498779
"1175_2",0.2859418988227844
"10919_7",0.8487287759780884
"8127_10",0.2805105447769165
"12497_4",0.37101754546165466
"3274_1",0.6161419153213501
"2568_3",0.37183552980422974
"840_2",0.37288326025009155
"5626_10",0.8303273916244507
"7561_10",0.7619799375534058
"4600_3",0.4995381236076355
"3324_9",0.510638952255249
"8899_7",0.8392864465713501
"5592_8",0.5413356423377991
"12483_4",0.662358283996582
"7874_1",0.03481897711753845
"5878_10",0.7017031908035278
"4303_9",0.6191710829734802
"9421_1",0.4391721189022064
"10269_4",0.4685462713241577
"10615_2",0.2888706922531128
"2634_10",0.5859095454216003
"7522_1",0.5092662572860718
"9289_10",0.6192215085029602
"4636_10",0.4468621611595154
"1241_7",0.39774948358535767
"9458_9",0.5390812754631042
"11690_10",0.7242026329040527
"7176_4",0.5419976711273193
"6212_10",0.4049452543258667
"6319_1",0.1788586676120758
"5229_3",0.47155195474624634
"466_9",0.8408538103103638
"8693_2",0.5287315845489502
"2952_10",0.7067108750343323
"1128_1",0.2132355272769928
"3975_10",0.4283880591392517
"11365_10",0.6176314949989319
"2074_9",0.7006882429122925
"9768_10",0.7245878577232361
"4895_1",0.17447006702423096
"5726_10",0.6583168506622314
"9993_10",0.8779356479644775
"11319_2",0.6138441562652588
"10561_2",0.4831341505050659
"5455_8",0.8550477027893066
"10684_3",0.46552735567092896
"3652_3",0.22294005751609802
"7825_1",0.4562007486820221
"8806_1",0.3299277722835541
"275_10",0.5200754404067993
"2246_1",0.3260490298271179
"11968_2",0.10010230541229248
"2528_1",0.7029223442077637
"8491_8",0.32511430978775024
"13_1",0.5326647758483887
"4530_8",0.25974923372268677
"5207_3",0.3182793855667114
"11648_10",0.1817842423915863
"8260_1",0.27024757862091064
"10730_10",0.6210355758666992
"10402_3",0.48323214054107666
"8077_1",0.2430943250656128
"8598_8",0.42813438177108765
"2809_3",0.3797895908355713
"12490_10",0.746131420135498
"1447_9",0.5880728960037231
"1605_3",0.4929240345954895
"2311_4",0.07078853249549866
"3235_9",0.6032744646072388
"5725_10",0.5579726099967957
"9025_10",0.7753044366836548
"6049_9",0.3038981258869171
"4803_10",0.808972954750061
"191_9",0.7537952661514282
"420_3",0.3504311442375183
"5238_2",0.05332285165786743
"1280_9",0.7693853974342346
"9408_4",0.3253766894340515
"819_1",0.06779977679252625
"1656_4",0.4276781380176544
"9964_3",0.5124005079269409
"10404_4",0.6330097913742065
"12369_10",0.8399300575256348
"6423_1",0.41071611642837524
"9942_8",0.20341810584068298
"1519_1",0.69987952709198
"100_10",0.6743298768997192
"3216_10",0.5707237720489502
"3909_10",0.21808138489723206
"5034_7",0.835806131362915
"14_8",0.840509295463562
"5891_3",0.24595022201538086
"8496_10",0.860465407371521
"7429_1",0.48523473739624023
"9457_1",0.2228524386882782
"9602_8",0.6643345355987549
"4198_1",0.06902268528938293
"154_2",0.5037397146224976
"5070_2",0.2556259036064148
"4207_8",0.4266052544116974
"7758_8",0.46395790576934814
"4439_9",0.501324474811554
"12042_1",0.0687563419342041
"7244_1",0.17077100276947021
"6854_1",0.3950369954109192
"11932_10",0.7867996692657471
"4151_10",0.7244706749916077
"7265_1",0.3251894414424896
"10272_7",0.7163405418395996
"4256_4",0.39430472254753113
"1225_7",0.7676045894622803
"956_10",0.8514277935028076
"6389_2",0.3872300386428833
"1365_4",0.13246282935142517
"4752_7",0.5790387392044067
"276_10",0.6536437273025513
"8766_9",0.2882063388824463
"11225_10",0.8290232419967651
"6920_1",0.23408553004264832
"11536_1",0.13337671756744385
"1923_9",0.8879657983779907
"11460_10",0.21949800848960876
"10054_7",0.5871800780296326
"10845_1",0.182918518781662
"10231_4",0.3812810778617859
"9430_8",0.8603528141975403
"3226_2",0.09353786706924438
"4298_3",0.42309248447418213
"10635_4",0.5370522737503052
"10567_4",0.28365179896354675
"5460_10",0.7078306078910828
"7310_7",0.6281365752220154
"10330_2",0.12631720304489136
"5151_9",0.8557528257369995
"11_3",0.709821343421936
"1448_8",0.7440953850746155
"10130_8",0.8060799837112427
"2199_3",0.1009586751461029
"1761_10",0.8266443610191345
"2782_1",0.3429342806339264
"7618_10",0.6880120038986206
"85_10",0.6678357124328613
"5730_3",0.44796842336654663
"3641_1",0.8058407306671143
"8190_9",0.8666123747825623
"9533_10",0.7041005492210388
"9508_1",0.2647247910499573
"237_8",0.9050750136375427
"3981_7",0.5581686496734619
"7194_9",0.7360614538192749
"10584_8",0.3087063729763031
"248_2",0.12804833054542542
"8358_4",0.3786717355251312
"1218_1",0.12265568971633911
"4191_10",0.35602062940597534
"3090_8",0.6490795612335205
"11923_2",0.48053547739982605
"1640_8",0.5865553021430969
"9972_3",0.7043036818504333
"11818_4",0.6646999716758728
"4350_10",0.7445390224456787
"877_10",0.48573094606399536
"10017_8",0.5051357746124268
"7975_10",0.6138375401496887
"8436_1",0.37417614459991455
"6024_7",0.42567962408065796
"3112_1",0.27818337082862854
"951_10",0.8135008811950684
"1622_1",0.10106363892555237
"191_3",0.5299972891807556
"5669_1",0.23952174186706543
"1891_4",0.4520404636859894
"12173_9",0.5094555616378784
"7887_7",0.6686785817146301
"3256_10",0.22980934381484985
"5419_1",0.05742046236991882
"7635_1",0.08769074082374573
"8297_2",0.4819076955318451
"7137_8",0.5396767854690552
"7562_3",0.5648788809776306
"9944_1",0.20971569418907166
"4288_1",0.20329296588897705
"8087_1",0.30644869804382324
"4771_10",0.8553672432899475
"10482_10",0.6033392548561096
"5324_10",0.8444703221321106
"3080_1",0.29012590646743774
"10923_7",0.5307119488716125
"1753_7",0.6481866240501404
"317_10",0.5810083746910095
"12474_8",0.6767958998680115
"773_8",0.7952538728713989
"388_1",0.15311837196350098
"12141_2",0.24584519863128662
"5667_1",0.535659670829773
"1071_9",0.8428484201431274
"2897_10",0.7166364789009094
"9481_4",0.6988562345504761
"12025_1",0.07374808192253113
"8879_7",0.25399237871170044
"5683_1",0.11971297860145569
"7026_1",0.10846173763275146
"2439_1",0.5280836820602417
"3631_7",0.5392327904701233
"1650_9",0.6169747710227966
"5378_7",0.8744156360626221
"9745_1",0.11309072375297546
"11563_8",0.5406531095504761
"299_8",0.7564675807952881
"9471_2",0.3413369059562683
"1866_1",0.38828977942466736
"2639_4",0.48682889342308044
"5122_1",0.45035088062286377
"12341_7",0.5342053174972534
"2936_8",0.6598222851753235
"8647_10",0.27395927906036377
"4255_9",0.7587809562683105
"7262_8",0.350463330745697
"8413_10",0.7929249405860901
"10080_1",0.3066060543060303
"3973_1",0.08697712421417236
"8752_9",0.8231868147850037
"4018_2",0.3157636523246765
"7669_1",0.27508705854415894
"10421_4",0.3546956777572632
"7854_8",0.6407886147499084
"162_8",0.49858158826828003
"11614_9",0.574119508266449
"11343_8",0.6809638738632202
"1708_7",0.466304212808609
"7115_4",0.22104206681251526
"10498_10",0.3326757252216339
"2944_8",0.817868173122406
"10474_3",0.47161513566970825
"1263_1",0.2781828045845032
"1693_4",0.6749879121780396
"9600_9",0.3916758596897125
"11173_2",0.46473830938339233
"3961_2",0.21978163719177246
"8011_1",0.07731333374977112
"7386_8",0.5037856698036194
"8787_8",0.7645987868309021
"12349_9",0.7615941762924194
"1776_4",0.3234148919582367
"5885_4",0.4246668815612793
"220_4",0.6355807781219482
"5547_8",0.6495596766471863
"2853_1",0.2358151376247406
"2157_2",0.16250452399253845
"11667_2",0.4072876572608948
"194_7",0.5984430313110352
"1633_1",0.08647337555885315
"6897_2",0.4068271219730377
"11568_2",0.498244047164917
"9219_1",0.7443314790725708
"477_8",0.7861634492874146
"8980_3",0.4563397467136383
"4612_10",0.6047577857971191
"8030_10",0.825790286064148
"1846_8",0.8748089075088501
"2786_8",0.7964223027229309
"2634_1",0.06546217203140259
"3110_8",0.6977224349975586
"11587_8",0.7931246757507324
"11262_8",0.14978328347206116
"5680_7",0.4815518856048584
"4583_4",0.528552234172821
"1451_1",0.18999433517456055
"4244_4",0.3951672315597534
"6176_4",0.17801779508590698
"8851_10",0.757379412651062
"908_9",0.6725040674209595
"7494_9",0.6980330348014832
"8061_3",0.5518283247947693
"789_1",0.3246113657951355
"2374_7",0.5085132122039795
"11225_3",0.24106091260910034
"4467_4",0.29933762550354004
"8516_10",0.4453582167625427
"4121_10",0.7200169563293457
"10267_7",0.513253927230835
"6040_8",0.6733160614967346
"8338_7",0.6538731455802917
"2903_7",0.8762338757514954
"6662_9",0.7130378484725952
"5333_10",0.6058825850486755
"7470_4",0.4232179522514343
"8813_1",0.48414766788482666
"4514_3",0.7696353197097778
"9584_7",0.22082030773162842
"11706_8",0.18943047523498535
"11538_8",0.7776378393173218
"4210_1",0.09722384810447693
"8984_1",0.04085320234298706
"3431_4",0.38757824897766113
"4973_10",0.8492228984832764
"12260_1",0.05815795063972473
"4267_10",0.7815916538238525
"9906_9",0.8008250594139099
"670_7",0.675182580947876
"6270_3",0.20559540390968323
"5164_4",0.5328108668327332
"9741_2",0.16541722416877747
"3761_8",0.6104980707168579
"2651_2",0.20107915997505188
"7448_10",0.6807238459587097
"7184_9",0.9155669212341309
"1313_9",0.6244524717330933
"10654_8",0.7295628786087036
"7151_1",0.39541709423065186
"2320_10",0.597813069820404
"12033_7",0.15005004405975342
"6429_1",0.13464057445526123
"1420_4",0.5341120362281799
"3002_7",0.5448456406593323
"1299_1",0.08722126483917236
"7897_9",0.6326549053192139
"1529_4",0.13226893544197083
"9760_2",0.235408216714859
"11318_1",0.3939390778541565
"2217_3",0.44409462809562683
"11641_2",0.1816982626914978
"7238_10",0.5275764465332031
"7710_8",0.6192904710769653
"12011_8",0.4805554151535034
"4495_7",0.7778913378715515
"11144_4",0.2618035078048706
"5625_2",0.2352563738822937
"2926_7",0.13979893922805786
"8538_8",0.5343731641769409
"8875_10",0.806194543838501
"10881_10",0.7141088843345642
"1662_7",0.5970795154571533
"4560_9",0.6240795254707336
"6714_4",0.27353864908218384
"9059_10",0.8880636692047119
"6631_10",0.7788438200950623
"8520_1",0.1778547763824463
"918_4",0.6566671133041382
"3102_10",0.6145814657211304
"3611_2",0.283671110868454
"8434_10",0.8289525508880615
"681_7",0.7766405344009399
"7386_4",0.2223464548587799
"7566_9",0.23768100142478943
"10110_10",0.5650117993354797
"10486_10",0.7796988487243652
"1492_3",0.5001170635223389
"11823_1",0.2047140896320343
"2331_9",0.6155993938446045
"2200_2",0.2953251004219055
"9547_1",0.07804813981056213
"785_2",0.20541653037071228
"5101_4",0.4136626124382019
"5657_10",0.5645476579666138
"6902_7",0.4989042282104492
"1490_9",0.6994786858558655
"7148_9",0.7458747029304504
"7387_8",0.3842952251434326
"8277_9",0.6601932644844055
"6912_7",0.7662636637687683
"170_2",0.6172289848327637
"7702_10",0.7605775594711304
"4393_3",0.18578901886940002
"2608_3",0.6178690195083618
"4931_8",0.6209721565246582
"10589_10",0.49268749356269836
"8623_4",0.15784987807273865
"6057_2",0.3524373173713684
"2704_9",0.7051196694374084
"1790_2",0.602147102355957
"12370_1",0.18190854787826538
"159_1",0.282696008682251
"343_9",0.8653344511985779
"2128_9",0.8157343864440918
"11181_8",0.5919852256774902
"11775_10",0.7019487023353577
"3514_10",0.596766471862793
"6993_2",0.09375876188278198
"2866_9",0.46979430317878723
"1000_9",0.5960768461227417
"11772_7",0.6190561652183533
"3355_9",0.567233681678772
"8519_8",0.5708348751068115
"7879_3",0.4084264934062958
"4332_10",0.29940393567085266
"5403_1",0.20983120799064636
"1514_7",0.09778225421905518
"7904_1",0.2757035791873932
"10550_2",0.5845515727996826
"11442_10",0.6137521862983704
"2821_3",0.14608708024024963
"5766_1",0.07803651690483093
"8061_9",0.7158901691436768
"2166_1",0.30539363622665405
"6206_1",0.26513242721557617
"11124_2",0.37091928720474243
"7625_10",0.4564986228942871
"90_9",0.5577160716056824
"7959_10",0.5792660117149353
"7029_10",0.6421977877616882
"779_8",0.7842699289321899
"1101_4",0.3623269200325012
"11189_4",0.26858270168304443
"9790_4",0.4272361993789673
"10861_1",0.38113704323768616
"5902_2",0.12369653582572937
"9545_10",0.5739903450012207
"3730_1",0.12890464067459106
"4951_9",0.5435435175895691
"3295_1",0.6977012157440186
"9495_2",0.4453619718551636
"2876_1",0.6079278588294983
"2796_1",0.09646391868591309
"10338_3",0.5113146305084229
"10913_7",0.3329232931137085
"4685_2",0.21966195106506348
"11586_1",0.12334990501403809
"4904_7",0.46390169858932495
"7110_7",0.723042368888855
"2086_4",0.46195125579833984
"7372_7",0.6761566400527954
"135_9",0.8443113565444946
"7038_3",0.34177571535110474
"1119_2",0.10875725746154785
"5057_8",0.6822470426559448
"3479_10",0.7549098134040833
"6489_8",0.6325808763504028
"4910_8",0.7021456956863403
"5979_10",0.6366228461265564
"11304_1",0.1425780951976776
"2102_9",0.6639968156814575
"8048_1",0.3162693977355957
"12153_7",0.6558071374893188
"4832_8",0.518083393573761
"3079_9",0.5841107964515686
"8254_2",0.20124876499176025
"7981_7",0.6889030933380127
"611_1",0.622689962387085
"307_10",0.6071962714195251
"8861_3",0.39420023560523987
"4635_4",0.7070399522781372
"6197_7",0.8312184810638428
"6739_3",0.28091961145401
"8588_9",0.6229321956634521
"8461_7",0.6473579406738281
"10089_1",0.12189275026321411
"2609_7",0.4441750645637512
"1418_3",0.5476921200752258
"2661_10",0.5440239310264587
"1253_9",0.5430166721343994
"8815_9",0.46255356073379517
"9867_8",0.7878045439720154
"2155_1",0.1301356852054596
"12259_4",0.5535203218460083
"11224_3",0.4254646897315979
"4781_1",0.15033504366874695
"4354_9",0.7155486345291138
"9629_9",0.7365422248840332
"3629_9",0.41020506620407104
"6445_10",0.5747983455657959
"9526_10",0.7115819454193115
"5138_2",0.11279460787773132
"349_10",0.671993613243103
"2099_7",0.22505071759223938
"4411_1",0.5419653058052063
"8127_3",0.1209765374660492
"5225_8",0.31053751707077026
"7970_3",0.5960124135017395
"5688_7",0.4698116183280945
"12099_3",0.10979637503623962
"6020_4",0.40554383397102356
"3892_8",0.7448595762252808
"2098_8",0.6326850652694702
"4851_7",0.7220331430435181
"10967_10",0.47285643219947815
"6230_4",0.4990173578262329
"2211_2",0.1407739818096161
"11978_10",0.5603234767913818
"8802_1",0.06285175681114197
"11010_3",0.13508328795433044
"10083_2",0.5757076144218445
"5588_10",0.5679911971092224
"958_10",0.6123917102813721
"6771_4",0.4132158160209656
"6767_9",0.4637615978717804
"7302_10",0.7402053475379944
"5324_3",0.09889933466911316
"7737_10",0.8734954595565796
"8603_10",0.6572391390800476
"3029_7",0.6263466477394104
"8640_2",0.03390473127365112
"2139_1",0.08487772941589355
"6305_10",0.8077741265296936
"6884_7",0.549469530582428
"5534_8",0.5887016654014587
"7619_8",0.8641404509544373
"10057_8",0.6363626718521118
"972_7",0.62452632188797
"6245_8",0.7388425469398499
"6627_7",0.7767767906188965
"3621_10",0.5493159294128418
"2290_4",0.8199266195297241
"24_4",0.4665506184101105
"5689_1",0.13822031021118164
"6497_4",0.4050599932670593
"12405_4",0.562434196472168
"11720_7",0.8593775629997253
"10088_1",0.06406202912330627
"9258_9",0.9022718667984009
"354_4",0.6675887107849121
"4770_10",0.6650687456130981
"1035_3",0.513130247592926
"739_1",0.2515801787376404
"6267_7",0.5975393652915955
"1562_8",0.4490063786506653
"1438_1",0.04112383723258972
"281_8",0.7431361675262451
"1818_1",0.6205059885978699
"3943_3",0.6074858903884888
"8116_4",0.5374164581298828
"6984_1",0.22792401909828186
"5330_4",0.248369038105011
"8821_8",0.872664213180542
"10484_10",0.8540403842926025
"1886_4",0.3402170240879059
"7943_2",0.5030325055122375
"6438_7",0.48264095187187195
"8931_10",0.7632579803466797
"10538_10",0.6014276146888733
"534_10",0.7632145881652832
"7329_2",0.30319392681121826
"6614_2",0.6528126001358032
"710_10",0.8031229972839355
"3120_4",0.4096794128417969
"9046_1",0.26222366094589233
"5638_2",0.3441494107246399
"2455_4",0.28836125135421753
"2652_3",0.3137245774269104
"11006_4",0.2422565519809723
"5065_3",0.10924085974693298
"9805_10",0.6816397905349731
"7092_8",0.6461417078971863
"1735_10",0.6934349536895752
