id,sentiment
"7396_7",0.1610167920589447
"9776_10",0.9606817960739136
"8175_10",0.9878203868865967
"3128_1",0.048542916774749756
"4606_1",0.0501122772693634
"6158_2",0.024338245391845703
"3281_10",0.7978797554969788
"4723_4",0.06340408325195312
"11994_3",0.08606013655662537
"7701_1",0.0027299821376800537
"103_3",0.3365109860897064
"8908_10",0.9927589893341064
"8876_1",0.017970889806747437
"7519_9",0.8620110750198364
"12456_8",0.9040365219116211
"9514_8",0.6180632710456848
"8680_8",0.8644084930419922
"12402_10",0.9853460788726807
"362_2",0.16919559240341187
"9825_7",0.983574628829956
"2913_3",0.35578224062919617
"7164_8",0.985806405544281
"11177_7",0.8242945075035095
"5707_10",0.9934340119361877
"8103_10",0.9681699275970459
"6289_1",0.02104288339614868
"11754_1",0.2864503860473633
"11640_10",0.940925121307373
"9933_7",0.7031919956207275
"185_10",0.9850640892982483
"242_10",0.9958637952804565
"9369_8",0.9460668563842773
"7453_10",0.9560456275939941
"7514_7",0.04185980558395386
"10860_2",0.024182647466659546
"8663_8",0.9281724691390991
"9108_1",0.010695964097976685
"7941_1",0.02051520347595215
"10116_1",0.0033956170082092285
"9841_4",0.052455902099609375
"4512_9",0.9739168882369995
"4853_2",0.08475768566131592
"2664_4",0.41240817308425903
"9966_10",0.9893652200698853
"5167_2",0.012052863836288452
"3894_2",0.022748976945877075
"3929_8",0.7958985567092896
"7165_10",0.9870171546936035
"5451_8",0.5974999666213989
"2947_4",0.5670599937438965
"4611_10",0.91605544090271
"5807_1",0.6365139484405518
"9464_8",0.9824455976486206
"3124_10",0.8088903427124023
"2705_4",0.9729832410812378
"12187_8",0.981299638748169
"12319_10",0.977226734161377
"9874_3",0.051128894090652466
"3406_4",0.0412345826625824
"2327_10",0.9931750297546387
"605_10",0.9828764796257019
"8080_4",0.26681506633758545
"3074_10",0.9935555458068848
"2499_3",0.057958513498306274
"1013_1",0.9044857621192932
"11535_1",0.01010248064994812
"4118_7",0.9704283475875854
"10492_8",0.9918903112411499
"2129_4",0.5146133899688721
"9814_10",0.17256543040275574
"10671_9",0.7053948044776917
"5980_10",0.9932717680931091
"2755_2",0.64598149061203
"5461_2",0.9735499620437622
"11979_1",0.07044750452041626
"8810_1",0.008847594261169434
"852_7",0.9889129400253296
"10961_4",0.04277953505516052
"7436_4",0.377621054649353
"11281_3",0.5687735080718994
"4208_3",0.08041730523109436
"8213_10",0.844767689704895
"9851_2",0.5951536297798157
"4713_7",0.8288916349411011
"9528_1",0.986083984375
"3595_10",0.9948655366897583
"5785_3",0.3911615014076233
"10370_3",0.006249725818634033
"1980_3",0.1916549801826477
"8800_4",0.07352983951568604
"4437_3",0.16794979572296143
"28_3",0.5504130125045776
"12171_1",0.3701890707015991
"9359_3",0.029468625783920288
"3831_9",0.9956622123718262
"10962_7",0.979998767375946
"1500_9",0.9441454410552979
"11470_10",0.9907571077346802
"11843_3",0.1200551986694336
"11200_4",0.6744310855865479
"1067_1",0.044432878494262695
"3333_1",0.015444815158843994
"4487_4",0.9552446007728577
"6428_1",0.01685774326324463
"575_7",0.10198140144348145
"10904_9",0.8328038454055786
"11821_2",0.3157014548778534
"11605_1",0.006309807300567627
"1111_7",0.8043386340141296
"10295_1",0.5140337347984314
"1146_4",0.006059497594833374
"2405_9",0.20766764879226685
"11081_10",0.9872179627418518
"2201_10",0.9933872222900391
"4844_1",0.011831700801849365
"11007_8",0.9782804250717163
"6535_7",0.7142041325569153
"2653_4",0.01207628846168518
"8245_10",0.9562727212905884
"9951_8",0.9878755211830139
"6133_8",0.05399617552757263
"10006_2",0.007511317729949951
"7350_1",0.12765875458717346
"4509_9",0.9941412806510925
"948_1",0.0058314502239227295
"3987_1",0.06764617562294006
"2947_10",0.02567976713180542
"6041_3",0.0034503936767578125
"2946_1",0.018050163984298706
"11967_4",0.005417376756668091
"1185_10",0.9949276447296143
"10323_2",0.7769790887832642
"11706_2",0.0033611655235290527
"3663_1",0.011520713567733765
"5602_10",0.9956599473953247
"4870_10",0.685090959072113
"1994_1",0.009355008602142334
"10807_7",0.9710944294929504
"6871_3",0.9782489538192749
"1175_2",0.00334089994430542
"10919_7",0.9889023303985596
"8127_10",0.8610166311264038
"12497_4",0.2575729489326477
"3274_1",0.06244426965713501
"2568_3",0.06275135278701782
"840_2",0.011336535215377808
"5626_10",0.994766116142273
"7561_10",0.9951647520065308
"4600_3",0.48994308710098267
"3324_9",0.4307898283004761
"8899_7",0.923231840133667
"5592_8",0.8733043670654297
"12483_4",0.014385193586349487
"7874_1",0.0031081438064575195
"5878_10",0.9796332120895386
"4303_9",0.8213483095169067
"9421_1",0.0204450786113739
"10269_4",0.24164873361587524
"10615_2",0.05025225877761841
"2634_10",0.9856452941894531
"7522_1",0.027546674013137817
"9289_10",0.6767984628677368
"4636_10",0.8730557560920715
"1241_7",0.46172887086868286
"9458_9",0.9612100124359131
"11690_10",0.9941281080245972
"7176_4",0.8668913841247559
"6212_10",0.98624587059021
"6319_1",0.03605964779853821
"5229_3",0.3324979543685913
"466_9",0.9928140640258789
"8693_2",0.2424619495868683
"2952_10",0.9918488264083862
"1128_1",0.015076994895935059
"3975_10",0.9483338594436646
"11365_10",0.7891620993614197
"2074_9",0.9839422702789307
"9768_10",0.9934791326522827
"4895_1",0.0327015221118927
"5726_10",0.9909645318984985
"9993_10",0.993988037109375
"11319_2",0.4962259829044342
"10561_2",0.07092344760894775
"5455_8",0.994577169418335
"10684_3",0.038033902645111084
"3652_3",0.05229184031486511
"7825_1",0.06841206550598145
"8806_1",0.03222113847732544
"275_10",0.9859413504600525
"2246_1",0.03900936245918274
"11968_2",0.0044859349727630615
"2528_1",0.4098956882953644
"8491_8",0.6735149621963501
"13_1",0.9557147026062012
"4530_8",0.9412796497344971
"5207_3",0.015822619199752808
"11648_10",0.9900586605072021
"8260_1",0.17051848769187927
"10730_10",0.9508259892463684
"10402_3",0.19489359855651855
"8077_1",0.007528245449066162
"8598_8",0.9602025151252747
"2809_3",0.004732489585876465
"12490_10",0.9926292896270752
"1447_9",0.9923075437545776
"1605_3",0.16858214139938354
"2311_4",0.01152774691581726
"3235_9",0.8411113023757935
"5725_10",0.9681923389434814
"9025_10",0.9889193773269653
"6049_9",0.9091669321060181
"4803_10",0.9944199323654175
"191_9",0.9947906136512756
"420_3",0.47451111674308777
"5238_2",0.024661511182785034
"1280_9",0.9638091921806335
"9408_4",0.16262906789779663
"819_1",0.005700111389160156
"1656_4",0.026803821325302124
"9964_3",0.04069632291793823
"10404_4",0.825593113899231
"12369_10",0.9833320379257202
"6423_1",0.00794413685798645
"9942_8",0.7062680125236511
"1519_1",0.24272343516349792
"100_10",0.9917055368423462
"3216_10",0.963943362236023
"3909_10",0.5535717606544495
"5034_7",0.991008460521698
"14_8",0.9936222434043884
"5891_3",0.04439541697502136
"8496_10",0.9957903623580933
"7429_1",0.031226307153701782
"9457_1",0.011833429336547852
"9602_8",0.9866907596588135
"4198_1",0.021880030632019043
"154_2",0.2136976420879364
"5070_2",0.0060845911502838135
"4207_8",0.9392745494842529
"7758_8",0.9812681674957275
"4439_9",0.9775236248970032
"12042_1",0.0047685205936431885
"7244_1",0.012638330459594727
"6854_1",0.011933118104934692
"11932_10",0.9900368452072144
"4151_10",0.9870635271072388
"7265_1",0.028045237064361572
"10272_7",0.9942443370819092
"4256_4",0.13253340125083923
"1225_7",0.9772303104400635
"956_10",0.9898099303245544
"6389_2",0.01567170023918152
"1365_4",0.017061978578567505
"4752_7",0.9430544376373291
"276_10",0.9838247299194336
"8766_9",0.1593645215034485
"11225_10",0.8611541390419006
"6920_1",0.02241232991218567
"11536_1",0.003120630979537964
"1923_9",0.9872329831123352
"11460_10",0.9774834513664246
"10054_7",0.9595323801040649
"10845_1",0.005376458168029785
"10231_4",0.26678720116615295
"9430_8",0.7828097343444824
"3226_2",0.005648791790008545
"4298_3",0.8268523216247559
"10635_4",0.04518347978591919
"10567_4",0.03311827778816223
"5460_10",0.9928646683692932
"7310_7",0.8109830617904663
"10330_2",0.009653598070144653
"5151_9",0.9929772615432739
"11_3",0.8735302090644836
"1448_8",0.45122766494750977
"10130_8",0.6435952186584473
"2199_3",0.01810741424560547
"1761_10",0.9867546558380127
"2782_1",0.006312727928161621
"7618_10",0.993102490901947
"85_10",0.9606550931930542
"5730_3",0.06716516613960266
"3641_1",0.8837791681289673
"8190_9",0.994520902633667
"9533_10",0.9929399490356445
"9508_1",0.014704883098602295
"237_8",0.9949234127998352
"3981_7",0.5128751993179321
"7194_9",0.9790131449699402
"10584_8",0.45451539754867554
"248_2",0.008091896772384644
"8358_4",0.02587929368019104
"1218_1",0.004467397928237915
"4191_10",0.06723290681838989
"3090_8",0.9537094831466675
"11923_2",0.08630141615867615
"1640_8",0.869818925857544
"9972_3",0.013989418745040894
"11818_4",0.911514401435852
"4350_10",0.9681494235992432
"877_10",0.7085212469100952
"10017_8",0.9599010944366455
"7975_10",0.9935877323150635
"8436_1",0.07631531357765198
"6024_7",0.8657889366149902
"3112_1",0.015813469886779785
"951_10",0.9741466045379639
"1622_1",0.008761703968048096
"191_3",0.2233731746673584
"5669_1",0.005711644887924194
"1891_4",0.15344655513763428
"12173_9",0.9730220437049866
"7887_7",0.5144195556640625
"3256_10",0.8015543818473816
"5419_1",0.002894669771194458
"7635_1",0.025076240301132202
"8297_2",0.07987537980079651
"7137_8",0.8668666481971741
"7562_3",0.08102181553840637
"9944_1",0.0040739476680755615
"4288_1",0.004571765661239624
"8087_1",0.04735121130943298
"4771_10",0.9818324446678162
"10482_10",0.9626359343528748
"5324_10",0.9950121641159058
"3080_1",0.08641397953033447
"10923_7",0.7205467820167542
"1753_7",0.9891093969345093
"317_10",0.9892696142196655
"12474_8",0.8495837450027466
"773_8",0.9938663244247437
"388_1",0.05307263135910034
"12141_2",0.4961036443710327
"5667_1",0.334968626499176
"1071_9",0.9883320927619934
"2897_10",0.9821352958679199
"9481_4",0.2827785611152649
"12025_1",0.0073691606521606445
"8879_7",0.8988030552864075
"5683_1",0.020621448755264282
"7026_1",0.007549881935119629
"2439_1",0.14251714944839478
"3631_7",0.9346421957015991
"1650_9",0.4129486083984375
"5378_7",0.9943428039550781
"9745_1",0.0029681921005249023
"11563_8",0.935497522354126
"299_8",0.989996612071991
"9471_2",0.5723917484283447
"1866_1",0.20588278770446777
"2639_4",0.15980905294418335
"5122_1",0.073178231716156
"12341_7",0.48561081290245056
"2936_8",0.9948197603225708
"8647_10",0.7327079176902771
"4255_9",0.990440309047699
"7262_8",0.9161258935928345
"8413_10",0.9304955005645752
"10080_1",0.02913576364517212
"3973_1",0.25770750641822815
"8752_9",0.9953905344009399
"4018_2",0.07047989964485168
"7669_1",0.00876230001449585
"10421_4",0.016092389822006226
"7854_8",0.9896080493927002
"162_8",0.07661071419715881
"11614_9",0.9801552295684814
"11343_8",0.9901447296142578
"1708_7",0.05266892910003662
"7115_4",0.9591302871704102
"10498_10",0.12390130758285522
"2944_8",0.9918584823608398
"10474_3",0.051767200231552124
"1263_1",0.00939437747001648
"1693_4",0.9265784025192261
"9600_9",0.6150929927825928
"11173_2",0.34790751338005066
"3961_2",0.020998507738113403
"8011_1",0.9031949043273926
"7386_8",0.5956659913063049
"8787_8",0.9312734007835388
"12349_9",0.9223619699478149
"1776_4",0.025715768337249756
"5885_4",0.9912877082824707
"220_4",0.01863151788711548
"5547_8",0.9946787357330322
"2853_1",0.03753271698951721
"2157_2",0.20326614379882812
"11667_2",0.9245967864990234
"194_7",0.23382386565208435
"1633_1",0.004880279302597046
"6897_2",0.0295734703540802
"11568_2",0.1378389298915863
"9219_1",0.10065022110939026
"477_8",0.9894019365310669
"8980_3",0.9808685779571533
"4612_10",0.8966368436813354
"8030_10",0.9931795597076416
"1846_8",0.9968951344490051
"2786_8",0.9804691076278687
"2634_1",0.03580084443092346
"3110_8",0.9751255512237549
"11587_8",0.9053764343261719
"11262_8",0.9741984605789185
"5680_7",0.14738517999649048
"4583_4",0.19835776090621948
"1451_1",0.006962597370147705
"4244_4",0.0147475004196167
"6176_4",0.01812756061553955
"8851_10",0.9945352673530579
"908_9",0.9927372932434082
"7494_9",0.737248420715332
"8061_3",0.023401618003845215
"789_1",0.157191663980484
"2374_7",0.9379897117614746
"11225_3",0.0118885338306427
"4467_4",0.01598992943763733
"8516_10",0.2297123670578003
"4121_10",0.9838407039642334
"10267_7",0.0835530161857605
"6040_8",0.9054070115089417
"8338_7",0.959391176700592
"2903_7",0.9931435585021973
"6662_9",0.9690714478492737
"5333_10",0.983433187007904
"7470_4",0.02352491021156311
"8813_1",0.30099427700042725
"4514_3",0.8946413993835449
"9584_7",0.1295667290687561
"11706_8",0.9815486669540405
"11538_8",0.982979416847229
"4210_1",0.004441976547241211
"8984_1",0.007616370916366577
"3431_4",0.011598706245422363
"4973_10",0.9844441413879395
"12260_1",0.007920891046524048
"4267_10",0.9829754829406738
"9906_9",0.9925659894943237
"670_7",0.9933549165725708
"6270_3",0.01741674542427063
"5164_4",0.13348209857940674
"9741_2",0.007943719625473022
"3761_8",0.6089696288108826
"2651_2",0.03905820846557617
"7448_10",0.9731312990188599
"7184_9",0.9923722743988037
"1313_9",0.9300568699836731
"10654_8",0.9918836355209351
"7151_1",0.006970018148422241
"2320_10",0.9827428460121155
"12033_7",0.41984981298446655
"6429_1",0.12156561017036438
"1420_4",0.9554828405380249
"3002_7",0.541353166103363
"1299_1",0.04187938570976257
"7897_9",0.9945241212844849
"1529_4",0.013419389724731445
"9760_2",0.016294151544570923
"11318_1",0.024872928857803345
"2217_3",0.09596920013427734
"11641_2",0.089983731508255
"7238_10",0.9911121129989624
"7710_8",0.9567974805831909
"12011_8",0.9560850858688354
"4495_7",0.9877002239227295
"11144_4",0.06108790636062622
"5625_2",0.016018599271774292
"2926_7",0.570275604724884
"8538_8",0.9488115310668945
"8875_10",0.5420286655426025
"10881_10",0.9922909736633301
"1662_7",0.9179326295852661
"4560_9",0.19293224811553955
"6714_4",0.005673348903656006
"9059_10",0.9770605564117432
"6631_10",0.8352964520454407
"8520_1",0.019047588109970093
"918_4",0.05762624740600586
"3102_10",0.9846839904785156
"3611_2",0.015638738870620728
"8434_10",0.9918978214263916
"681_7",0.9953974485397339
"7386_4",0.058761149644851685
"7566_9",0.08245137333869934
"10110_10",0.9910894632339478
"10486_10",0.9941351413726807
"1492_3",0.7463465332984924
"11823_1",0.027335941791534424
"2331_9",0.9865624904632568
"2200_2",0.0099068284034729
"9547_1",0.05330610275268555
"785_2",0.006549745798110962
"5101_4",0.14464694261550903
"5657_10",0.9539026021957397
"6902_7",0.841014564037323
"1490_9",0.9478631615638733
"7148_9",0.46370548009872437
"7387_8",0.8240097761154175
"8277_9",0.9669034481048584
"6912_7",0.9730179309844971
"170_2",0.7429859042167664
"7702_10",0.9959594011306763
"4393_3",0.00513225793838501
"2608_3",0.9839217662811279
"4931_8",0.991450309753418
"10589_10",0.9288299083709717
"8623_4",0.010236293077468872
"6057_2",0.017324596643447876
"2704_9",0.9937840700149536
"1790_2",0.30023646354675293
"12370_1",0.004616528749465942
"159_1",0.005386918783187866
"343_9",0.9962706565856934
"2128_9",0.9938796162605286
"11181_8",0.9692306518554688
"11775_10",0.9953516721725464
"3514_10",0.9826526641845703
"6993_2",0.00999385118484497
"2866_9",0.4466778039932251
"1000_9",0.9866080284118652
"11772_7",0.9536354541778564
"3355_9",0.11152279376983643
"8519_8",0.8172243237495422
"7879_3",0.16527295112609863
"4332_10",0.9860118627548218
"5403_1",0.005346149206161499
"1514_7",0.06613519787788391
"7904_1",0.007546275854110718
"10550_2",0.5076866745948792
"11442_10",0.9701487421989441
"2821_3",0.07498407363891602
"5766_1",0.0037330687046051025
"8061_9",0.9931739568710327
"2166_1",0.0042289793491363525
"6206_1",0.011480242013931274
"11124_2",0.010021626949310303
"7625_10",0.8672723770141602
"90_9",0.9236021041870117
"7959_10",0.9790717959403992
"7029_10",0.9516487121582031
"779_8",0.9892367124557495
"1101_4",0.038596928119659424
"11189_4",0.00791168212890625
"9790_4",0.010841012001037598
"10861_1",0.038757532835006714
"5902_2",0.193266361951828
"9545_10",0.9580360651016235
"3730_1",0.0028638839721679688
"4951_9",0.3260059654712677
"3295_1",0.0068833231925964355
"9495_2",0.6682204008102417
"2876_1",0.6815358400344849
"2796_1",0.014939576387405396
"10338_3",0.16870421171188354
"10913_7",0.284453809261322
"4685_2",0.007352203130722046
"11586_1",0.04715448617935181
"4904_7",0.428421288728714
"7110_7",0.8241734504699707
"2086_4",0.6530900001525879
"7372_7",0.8770108222961426
"135_9",0.9792236685752869
"7038_3",0.9197868704795837
"1119_2",0.01641106605529785
"5057_8",0.8256269097328186
"3479_10",0.994227409362793
"6489_8",0.9944503307342529
"4910_8",0.4856591820716858
"5979_10",0.9718286395072937
"11304_1",0.02147117257118225
"2102_9",0.9922438859939575
"8048_1",0.005517870187759399
"12153_7",0.9079767465591431
"4832_8",0.9580334424972534
"3079_9",0.982230544090271
"8254_2",0.008647680282592773
"7981_7",0.9826343059539795
"611_1",0.4618070721626282
"307_10",0.9838367700576782
"8861_3",0.0699823796749115
"4635_4",0.7430636882781982
"6197_7",0.9619425535202026
"6739_3",0.07221004366874695
"8588_9",0.9033220410346985
"8461_7",0.7197015881538391
"10089_1",0.07993185520172119
"2609_7",0.9510090947151184
"1418_3",0.2837142050266266
"2661_10",0.9881079196929932
"1253_9",0.9673864245414734
"8815_9",0.9778738021850586
"9867_8",0.9910505414009094
"2155_1",0.02103850245475769
"12259_4",0.07999786734580994
"11224_3",0.5675170421600342
"4781_1",0.004924148321151733
"4354_9",0.9922078847885132
"9629_9",0.9217864274978638
"3629_9",0.9954737424850464
"6445_10",0.9906655550003052
"9526_10",0.9936802387237549
"5138_2",0.01568913459777832
"349_10",0.9235907793045044
"2099_7",0.986077606678009
"4411_1",0.3887016475200653
"8127_3",0.04011765122413635
"5225_8",0.959172248840332
"7970_3",0.015338689088821411
"5688_7",0.7040714621543884
"12099_3",0.3802887797355652
"6020_4",0.1266191005706787
"3892_8",0.973425567150116
"2098_8",0.9783542156219482
"4851_7",0.9797084331512451
"10967_10",0.4856194257736206
"6230_4",0.3614025115966797
"2211_2",0.03968304395675659
"11978_10",0.988551139831543
"8802_1",0.014483809471130371
"11010_3",0.0050019919872283936
"10083_2",0.21113801002502441
"5588_10",0.265914648771286
"958_10",0.8578900098800659
"6771_4",0.4161335527896881
"6767_9",0.9655822515487671
"7302_10",0.9787335395812988
"5324_3",0.009792596101760864
"7737_10",0.9957742691040039
"8603_10",0.980115532875061
"3029_7",0.996273398399353
"8640_2",0.01150628924369812
"2139_1",0.004783302545547485
"6305_10",0.993205189704895
"6884_7",0.9905951619148254
"5534_8",0.982386589050293
"7619_8",0.9823455810546875
"10057_8",0.8701503872871399
"972_7",0.9937703013420105
"6245_8",0.9617579579353333
"6627_7",0.9925845861434937
"3621_10",0.25535887479782104
"2290_4",0.9819210767745972
"24_4",0.24195918440818787
"5689_1",0.004876285791397095
"6497_4",0.1047934889793396
"12405_4",0.9731377363204956
"11720_7",0.9915919303894043
"10088_1",0.009333312511444092
"9258_9",0.995452880859375
"354_4",0.8810485601425171
"4770_10",0.9752954244613647
"1035_3",0.5797443389892578
"739_1",0.00673559308052063
"6267_7",0.9780980348587036
"1562_8",0.9828001856803894
"1438_1",0.004120498895645142
"281_8",0.9949231147766113
"1818_1",0.5644963979721069
"3943_3",0.07983624935150146
"8116_4",0.748882532119751
"6984_1",0.008730202913284302
"5330_4",0.005582839250564575
"8821_8",0.9914543628692627
"10484_10",0.9947722554206848
"1886_4",0.015839815139770508
"7943_2",0.33108675479888916
"6438_7",0.9870250821113586
"8931_10",0.9772282838821411
"10538_10",0.9484599828720093
"534_10",0.9884869456291199
"7329_2",0.0114327073097229
"6614_2",0.9692118167877197
"710_10",0.8920415043830872
"3120_4",0.11884039640426636
"9046_1",0.006390511989593506
"5638_2",0.6479023694992065
"2455_4",0.08189737796783447
"2652_3",0.759734034538269
"11006_4",0.8222259283065796
"5065_3",0.009647876024246216
"9805_10",0.9831897020339966
"7092_8",0.9848893880844116
